target,feature_set,split,model,budget,seed,target_observed_max,target_observed_std,rmse_top5row,spearman_top5row,recall_top5row,split_coverage_top5row,model_candidate_eligible,experiment_passes_quality_gate,quality_gate_reasons
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,200,42,11.301705360412598,1.4379472732543943,1.0357731876353862,0.7102974535859781,0.2828330206378986,0.9043553720946595,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,200,43,11.301705360412598,1.4379472732543943,0.9765527262753168,0.7283790881296787,0.2661930631007104,0.8990492111587086,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,200,44,11.301705360412598,1.4379472732543943,1.004332065043219,0.7054317646551365,0.2876874506708761,0.8965843840644053,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,200,45,11.301705360412598,1.4379472732543943,0.9741230165217648,0.7404536811433455,0.3068548387096774,0.9221913057504636,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,200,46,11.301705360412598,1.4379472732543943,0.98603465982787,0.7086663862113692,0.2907699665231946,0.9275258323765786,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,500,42,11.301705360412598,1.4379472732543943,0.9169150081175902,0.7667194540256915,0.2833020637898686,0.9025728827075076,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,500,43,11.301705360412598,1.4379472732543943,0.9405472989429076,0.7512717092663811,0.2615963226076055,0.8957266743287012,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,500,44,11.301705360412598,1.4379472732543943,0.9479938112531971,0.7445763360492458,0.3259668508287293,0.8958148345468537,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,500,45,11.301705360412598,1.4379472732543943,0.9431413890223044,0.7561540853706058,0.2927419354838709,0.9252762319541898,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,500,46,11.301705360412598,1.4379472732543943,0.916588463721616,0.7443802737531698,0.2955523672883787,0.9255644852659778,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,1000,42,11.301705360412598,1.4379472732543943,0.8989809566259367,0.7780919154698941,0.3597560975609756,0.9025494288997818,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,1000,43,11.301705360412598,1.4379472732543943,0.9087668513148948,0.7663371236411051,0.3547847889678228,0.8971058405600251,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,1000,44,11.301705360412598,1.4379472732543943,0.892087105155338,0.7735462170311055,0.3271507498026835,0.8978472345547466,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,1000,45,11.301705360412598,1.4379472732543943,0.8957553046111042,0.7810888334941302,0.3701612903225806,0.9219896765868216,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,extra_trees,1000,46,11.301705360412598,1.4379472732543943,0.8802745129338441,0.7666359537683601,0.3553323768531803,0.9250143513203216,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,10,42,11.301705360412598,1.4379472732543943,1.185564392737924,0.5972125912541395,0.2598499061913696,0.8986326430095926,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,10,43,11.301705360412598,1.4379472732543943,1.4479588365283331,0.3624137994291192,0.005014625992478,0.8817051509769094,False,False,model_not_candidate_eligible;low_top5_recall
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,10,44,11.301705360412598,1.4379472732543943,1.4418832999636717,0.2644160140944393,0.0007892659826361,0.8998007064069931,False,False,model_not_candidate_eligible;low_top5_recall
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,10,45,11.301705360412598,1.4379472732543943,1.4185381988275567,0.3081423773337989,0.1100806451612903,0.9208807161867892,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,10,46,11.301705360412598,1.4379472732543943,1.2807171843252905,0.4776784390749538,0.0215208034433285,0.9341752774588596,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,20,42,11.301705360412598,1.4379472732543943,1.2182547419867995,0.5235134819920928,0.2401500938086304,0.8985388277786899,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,20,43,11.301705360412598,1.4379472732543943,1.1226819687993337,0.6638865693650418,0.11199331383201,0.8999895517709748,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,20,44,11.301705360412598,1.4379472732543943,1.437252990001183,0.2044211052692679,0.0773480662983425,0.9001953471852246,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,20,45,11.301705360412598,1.4379472732543943,1.364186894798066,0.5347730999733811,0.0786290322580645,0.9221913057504636,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,20,46,11.301705360412598,1.4379472732543943,1.1800348257099325,0.530071530048648,0.1850789096126255,0.9279324531190204,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,50,42,11.301705360412598,1.4379472732543943,1.0664897475731685,0.6762704038897488,0.0895872420262664,0.895560194197528,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,50,43,11.301705360412598,1.4379472732543943,1.0153740295386986,0.7045339836473932,0.2223150856665273,0.8941385435168739,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,50,44,11.301705360412598,1.4379472732543943,1.0563876339097285,0.6821670819742278,0.3014996053670087,0.8991692811618225,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,50,45,11.301705360412598,1.4379472732543943,1.0232181770472333,0.7071191089011225,0.3108870967741935,0.9231994515686748,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,50,46,11.301705360412598,1.4379472732543943,1.0701985690972518,0.645539884379072,0.1013868962219033,0.9290805587447378,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,100,42,11.301705360412598,1.4379472732543943,1.4512643486761394,0.0797072864285074,0.0642589118198874,0.8857330487604662,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,100,43,11.301705360412598,1.4379472732543943,0.9834623928168617,0.7390882290553139,0.2043460091934809,0.8966879113990178,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,100,44,11.301705360412598,1.4379472732543943,1.042954948345517,0.6829461737938908,0.2995264404104183,0.8933285976439945,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,100,45,11.301705360412598,1.4379472732543943,1.017584192850427,0.7109363164295558,0.244758064516129,0.922574401161384,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,100,46,11.301705360412598,1.4379472732543943,1.000749709512375,0.6968401498380602,0.1736011477761836,0.9221201683888252,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,200,42,11.301705360412598,1.4379472732543943,1.4329436358688634,0.1102469975150904,0.0769230769230769,0.8868119239158477,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,200,43,11.301705360412598,1.4379472732543943,1.418782334268874,0.1500921778603043,0.1002925198495612,0.8807648103646432,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,200,44,11.301705360412598,1.4379472732543943,1.0054619511543874,0.7145544513375023,0.2430939226519337,0.8962094753250853,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,200,45,11.301705360412598,1.4379472732543943,0.9420333091224776,0.767605261564672,0.2495967741935484,0.9180377449794338,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,gpr,200,46,11.301705360412598,1.4379472732543943,1.3681318955174178,0.0607084675516339,0.0679100908656145,0.9370455415231534,False,False,model_not_candidate_eligible
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,10,42,11.301705360412598,1.4379472732543943,1.4247504701324163,,0.0501876172607879,0.8874686305321668,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,10,43,11.301705360412598,1.4379472732543943,1.502142037748381,,0.0476389469285415,0.8775467558248877,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,10,44,11.301705360412598,1.4379472732543943,1.5683084049086626,,0.0453827940015785,0.9009254326249532,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,10,45,11.301705360412598,1.4379472732543943,1.4156109212054313,,0.0487903225806451,0.9230784740704896,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,10,46,11.301705360412598,1.4379472732543943,1.3871586114852934,,0.056910569105691,0.9375717566016072,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,20,42,11.301705360412598,1.4379472732543943,1.4303242402397354,,0.0501876172607879,0.8871168234162816,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,20,43,11.301705360412598,1.4379472732543943,1.4038548221818463,,0.0476389469285415,0.8878069167276147,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,20,44,11.301705360412598,1.4379472732543943,1.4028632024718035,,0.0453827940015785,0.8987154442668561,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,20,45,11.301705360412598,1.4379472732543943,1.4181840099203085,,0.0487903225806451,0.9236027098959594,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,20,46,11.301705360412598,1.4379472732543943,1.3627319312232873,,0.056910569105691,0.9354190585533868,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,50,42,11.301705360412598,1.4379472732543943,1.2371753813503832,0.5668053342439404,0.0975609756097561,0.8937542510026503,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,50,43,11.301705360412598,1.4379472732543943,1.2903954082381297,0.4965053091774225,0.12912661930631,0.890147320029255,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,50,44,11.301705360412598,1.4379472732543943,1.3010305936356976,0.5142678127662558,0.1499605367008682,0.8973144695041338,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,50,45,11.301705360412598,1.4379472732543943,1.2669155170939626,0.5435261657375232,0.1306451612903225,0.9288249052342932,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,50,46,11.301705360412598,1.4379472732543943,1.280493803166202,0.3449190931147032,0.1511238641798182,0.9380501339456564,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,100,42,11.301705360412598,1.4379472732543943,1.1650041513340847,0.643355249528783,0.2012195121951219,0.8939418814644557,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,100,43,11.301705360412598,1.4379472732543943,1.1252279973098076,0.6512803175028763,0.1750940242373589,0.8918399331313343,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,100,44,11.301705360412598,1.4379472732543943,1.177683284564767,0.5846710356590523,0.1673243883188634,0.9024447996211448,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,100,45,11.301705360412598,1.4379472732543943,1.2106753078786583,0.5831419955772353,0.0616935483870967,0.927191709008791,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,100,46,11.301705360412598,1.4379472732543943,1.11341900328424,0.6245438198689364,0.1774270683883309,0.9367824339839264,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,200,42,11.301705360412598,1.4379472732543943,1.101200182206867,0.6548243608132406,0.2847091932457786,0.8981401130473532,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,200,43,11.301705360412598,1.4379472732543943,1.014883897003759,0.7061357574966287,0.3155035520267447,0.8995507261519172,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,200,44,11.301705360412598,1.4379472732543943,1.0637941436463716,0.6852958470994303,0.2205998421468034,0.8946309122121588,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,200,45,11.301705360412598,1.4379472732543943,1.0361854789236589,0.7054990268846797,0.2919354838709677,0.9281595289942738,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,200,46,11.301705360412598,1.4379472732543943,1.0454225131001005,0.6522753084596693,0.1501673840267814,0.93037217757367,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,500,42,11.301705360412598,1.4379472732543943,0.9511358764828416,0.7475633027117048,0.2720450281425891,0.9027136055538616,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,500,43,11.301705360412598,1.4379472732543943,0.9502109042683262,0.746945949973518,0.2724613455913079,0.8964789468185143,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,500,44,11.301705360412598,1.4379472732543943,0.9599688301202168,0.7373297918666668,0.3279400157853196,0.8975315219321612,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,500,45,11.301705360412598,1.4379472732543943,0.9608378635138776,0.7507329350297216,0.2782258064516129,0.9250342769578191,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,500,46,11.301705360412598,1.4379472732543943,0.9497553441234342,0.7320831400987985,0.2754662840746054,0.9231486796785304,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,1000,42,11.301705360412598,1.4379472732543943,0.906685072069534,0.7696619862696201,0.3864915572232645,0.9026666979384104,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,1000,43,11.301705360412598,1.4379472732543943,0.935051224318062,0.7553355303413777,0.3246970330129544,0.8942221293490753,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,1000,44,11.301705360412598,1.4379472732543943,0.90400034061794,0.771751148046018,0.3014996053670087,0.8989719607727067,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,1000,45,11.301705360412598,1.4379472732543943,0.9006158239673153,0.781100039039611,0.3693548387096774,0.9215259295104444,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,hgb,1000,46,11.301705360412598,1.4379472732543943,0.8901792506698069,0.7658435641148558,0.3146819703491152,0.9241054343666284,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,10,42,11.301705360412598,1.4379472732543943,1.4247504701324163,,0.0501876172607879,0.8874686305321668,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,10,43,11.301705360412598,1.4379472732543943,1.502142037748381,,0.0476389469285415,0.8775467558248877,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,10,44,11.301705360412598,1.4379472732543943,1.5683084049086626,,0.0453827940015785,0.9009254326249532,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,10,45,11.301705360412598,1.4379472732543943,1.4156109212054313,,0.0487903225806451,0.9230784740704896,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,10,46,11.301705360412598,1.4379472732543943,1.3871586114852934,,0.056910569105691,0.9375717566016072,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,20,42,11.301705360412598,1.4379472732543943,1.4303242402397354,,0.0501876172607879,0.8871168234162816,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,20,43,11.301705360412598,1.4379472732543943,1.4038548221818463,,0.0476389469285415,0.8878069167276147,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,20,44,11.301705360412598,1.4379472732543943,1.4028632024718035,,0.0453827940015785,0.8987154442668561,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,20,45,11.301705360412598,1.4379472732543943,1.4181840099203085,,0.0487903225806451,0.9236027098959594,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,20,46,11.301705360412598,1.4379472732543943,1.3627319312232873,,0.056910569105691,0.9354190585533868,True,False,low_or_nan_spearman
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,50,42,11.301705360412598,1.4379472732543943,1.2304015175962535,0.5337580825849786,0.0314258911819887,0.9011891080516922,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,50,43,11.301705360412598,1.4379472732543943,1.2530711984721443,0.5199394790712445,0.0635185959047221,0.8943684045554279,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,50,44,11.301705360412598,1.4379472732543943,1.2556369169863435,0.5189643421572188,0.1373322809786898,0.8957161743522958,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,50,45,11.301705360412598,1.4379472732543943,1.2008600882516538,0.5522009449077131,0.1193548387096774,0.9307807081216228,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,50,46,11.301705360412598,1.4379472732543943,1.2892010732488188,0.2804291388340365,0.0234337637494022,0.9334337925755836,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,100,42,11.301705360412598,1.4379472732543943,1.1490703847656896,0.6102700169047498,0.1805816135084428,0.8976944907005653,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,100,43,11.301705360412598,1.4379472732543943,1.1265763048265085,0.6458845917026315,0.1454241537818637,0.8951206770452408,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,100,44,11.301705360412598,1.4379472732543943,1.1629994817920322,0.6121279608681124,0.2573007103393844,0.8976499141656308,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,100,45,11.301705360412598,1.4379472732543943,1.1638594669202913,0.6108891935349627,0.0975806451612903,0.92150576659408,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,100,46,11.301705360412598,1.4379472732543943,1.110171133799157,0.6243974843400774,0.1654710664753706,0.926903941829315,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,200,42,11.301705360412598,1.4379472732543943,1.1403321261190549,0.6530717578159357,0.25,0.9024556136688792,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,200,43,11.301705360412598,1.4379472732543943,1.0447948769323208,0.7085263841429273,0.2323443376514835,0.9026851948594712,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,200,44,11.301705360412598,1.4379472732543943,1.0936948355291003,0.677279955948426,0.2052091554853986,0.8948085005623632,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,200,45,11.301705360412598,1.4379472732543943,1.0405650710316827,0.7076527455855746,0.2766129032258064,0.9248124848778128,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,200,46,11.301705360412598,1.4379472732543943,1.0768186201153738,0.6643936186188095,0.1865136298421807,0.9269756984309224,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,500,42,11.301705360412598,1.4379472732543943,0.9726529392874528,0.7412272387528056,0.2664165103189493,0.9021507141684452,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,500,43,11.301705360412598,1.4379472732543943,0.964395896248841,0.7452039009765675,0.2607605516088592,0.8959565353672553,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,500,44,11.301705360412598,1.4379472732543943,0.9647711953144504,0.737273324501139,0.303472770323599,0.8975709860099844,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,500,45,11.301705360412598,1.4379472732543943,0.9750059181420364,0.7456097123454662,0.2870967741935484,0.927373175256069,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,500,46,11.301705360412598,1.4379472732543943,0.9734497532443966,0.7253067019741533,0.2419894787183166,0.921211251435132,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,1000,42,11.301705360412598,1.4379472732543943,0.9200583866555474,0.7655753712921185,0.3658536585365853,0.9024087060534278,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,1000,43,11.301705360412598,1.4379472732543943,0.9493021284573216,0.7514868642915544,0.3184287505223568,0.8978999059659388,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,1000,44,11.301705360412598,1.4379472732543943,0.9108200344546696,0.7705145587873135,0.303078137332281,0.8988733005781487,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,1000,45,11.301705360412598,1.4379472732543943,0.9002508449176254,0.7829754224393132,0.3685483870967742,0.9242277603032504,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,lightgbm,1000,46,11.301705360412598,1.4379472732543943,0.8980255652911152,0.7632881492013999,0.321377331420373,0.9220962495216226,True,True,PASS
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,mlp,10,42,11.301705360412598,1.4379472732543943,inf,-0.0657923677057798,0.0206378986866791,0.9124029371055904,False,False,model_not_candidate_eligible;low_or_nan_spearman;nan_rmse
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,mlp,10,43,11.301705360412598,1.4379472732543943,1.5571695428619512e+46,0.4481717598073435,0.0647722524028416,0.9135304565876085,False,False,model_not_candidate_eligible;rmse_too_large_for_target
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,mlp,10,44,11.301705360412598,1.4379472732543943,121.76267250057576,0.1410383333052258,0.0,0.8930523490992325,False,False,model_not_candidate_eligible;low_top5_recall;rmse_too_large_for_target
CH4_5p8bar_298K_mmolg,geometry_only,functional_grouped,mlp,10,45,11.301705360412598,1.4379472732543943,332.32210754565074,0.1187617090821403,0.0,0.9230381482377612,False,False,model_not_candidate_eligible;low_top5_recall;rmse_too_large_for_target
